store_id,product_id,date,units_sold,gross_revenue,cogs_amount,markdown_discount_amount,net_revenue,gross_margin_amount,gross_margin_pct
STORE-001,SKU-005,2026-07-19,10,2200.00,1100.00,220.00,1980.00,880.00,44.44
STORE-001,SKU-006,2026-07-19,17,2550.00,1275.00,0.00,2550.00,1275.00,50.00
STORE-002,SKU-001,2026-07-19,14,2520.00,1260.00,126.00,2394.00,1134.00,47.37
STORE-002,SKU-002,2026-07-19,22,1980.00,990.00,0.00,1980.00,990.00,50.00
STORE-002,SKU-003,2026-07-19,27,3240.00,1620.00,0.00,3240.00,1620.00,50.00
STORE-002,SKU-004,2026-07-19,14,2100.00,1120.00,0.00,2100.00,980.00,46.67
STORE-002,SKU-005,2026-07-19,10,2200.00,1100.00,110.00,2090.00,990.00,47.37
STORE-002,SKU-006,2026-07-19,17,2550.00,1275.00,0.00,2550.00,1275.00,50.00
STORE-003,SKU-001,2026-07-19,15,2700.00,1350.00,0.00,2700.00,1350.00,50.00
STORE-003,SKU-002,2026-07-19,19,1710.00,855.00,0.00,1710.00,855.00,50.00
STORE-003,SKU-003,2026-07-19,27,3240.00,1620.00,486.00,2754.00,1134.00,41.18
STORE-003,SKU-004,2026-07-19,17,2550.00,1360.00,255.00,2295.00,935.00,40.74
STORE-003,SKU-005,2026-07-19,10,2200.00,1100.00,330.00,1870.00,770.00,41.18
STORE-003,SKU-006,2026-07-19,20,3000.00,1500.00,150.00,2850.00,1350.00,47.37
STORE-004,SKU-001,2026-07-19,14,2520.00,1260.00,126.00,2394.00,1134.00,47.37
STORE-004,SKU-002,2026-07-19,21,1890.00,945.00,0.00,1890.00,945.00,50.00
STORE-004,SKU-003,2026-07-19,24,2880.00,1440.00,0.00,2880.00,1440.00,50.00
STORE-004,SKU-004,2026-07-19,15,2250.00,1200.00,112.50,2137.50,937.50,43.86
STORE-004,SKU-005,2026-07-19,13,2860.00,1430.00,0.00,2860.00,1430.00,50.00
STORE-004,SKU-006,2026-07-19,17,2550.00,1275.00,382.50,2167.50,892.50,41.18
STORE-001,SKU-001,2026-07-20,10,1800.00,900.00,270.00,1530.00,630.00,41.18
STORE-001,SKU-002,2026-07-20,15,1350.00,675.00,67.50,1282.50,607.50,47.37
STORE-001,SKU-003,2026-07-20,19,2280.00,1140.00,0.00,2280.00,1140.00,50.00
STORE-001,SKU-004,2026-07-20,15,2250.00,1200.00,112.50,2137.50,937.50,43.86
STORE-001,SKU-005,2026-07-20,6,1320.00,660.00,0.00,1320.00,660.00,50.00
STORE-001,SKU-006,2026-07-20,15,2250.00,1125.00,225.00,2025.00,900.00,44.44
STORE-002,SKU-001,2026-07-20,13,2340.00,1170.00,0.00,2340.00,1170.00,50.00
STORE-002,SKU-002,2026-07-20,17,1530.00,765.00,0.00,1530.00,765.00,50.00
STORE-002,SKU-003,2026-07-20,23,2760.00,1380.00,276.00,2484.00,1104.00,44.44
STORE-002,SKU-004,2026-07-20,11,1650.00,880.00,165.00,1485.00,605.00,40.74
STORE-002,SKU-005,2026-07-20,7,1540.00,770.00,0.00,1540.00,770.00,50.00
STORE-002,SKU-006,2026-07-20,16,2400.00,1200.00,0.00,2400.00,1200.00,50.00
STORE-003,SKU-001,2026-07-20,10,1800.00,900.00,0.00,1800.00,900.00,50.00
STORE-003,SKU-002,2026-07-20,17,1530.00,765.00,153.00,1377.00,612.00,44.44
STORE-003,SKU-003,2026-07-20,18,2160.00,1080.00,0.00,2160.00,1080.00,50.00
STORE-003,SKU-004,2026-07-20,15,2250.00,1200.00,225.00,2025.00,825.00,40.74
STORE-003,SKU-005,2026-07-20,7,1540.00,770.00,0.00,1540.00,770.00,50.00
STORE-003,SKU-006,2026-07-20,13,1950.00,975.00,0.00,1950.00,975.00,50.00
STORE-004,SKU-001,2026-07-20,9,1620.00,810.00,0.00,1620.00,810.00,50.00
STORE-004,SKU-002,2026-07-20,17,1530.00,765.00,0.00,1530.00,765.00,50.00
STORE-004,SKU-003,2026-07-20,21,2520.00,1260.00,0.00,2520.00,1260.00,50.00
STORE-004,SKU-004,2026-07-20,11,1650.00,880.00,0.00,1650.00,770.00,46.67
STORE-004,SKU-005,2026-07-20,7,1540.00,770.00,77.00,1463.00,693.00,47.37
STORE-004,SKU-006,2026-07-20,15,2250.00,1125.00,337.50,1912.50,787.50,41.18
STORE-001,SKU-001,2026-07-21,8,1440.00,720.00,72.00,1368.00,648.00,47.37
STORE-001,SKU-002,2026-07-21,17,1530.00,765.00,153.00,1377.00,612.00,44.44
STORE-001,SKU-003,2026-07-21,21,2520.00,1260.00,126.00,2394.00,1134.00,47.37
STORE-001,SKU-004,2026-07-21,13,1950.00,1040.00,195.00,1755.00,715.00,40.74
STORE-001,SKU-005,2026-07-21,6,1320.00,660.00,198.00,1122.00,462.00,41.18
STORE-001,SKU-006,2026-07-21,15,2250.00,1125.00,112.50,2137.50,1012.50,47.37
STORE-002,SKU-001,2026-07-21,11,1980.00,990.00,0.00,1980.00,990.00,50.00
STORE-002,SKU-002,2026-07-21,13,1170.00,585.00,58.50,1111.50,526.50,47.37
STORE-002,SKU-003,2026-07-21,22,2640.00,1320.00,132.00,2508.00,1188.00,47.37
STORE-002,SKU-004,2026-07-21,13,1950.00,1040.00,97.50,1852.50,812.50,43.86
STORE-002,SKU-005,2026-07-21,10,2200.00,1100.00,110.00,2090.00,990.00,47.37
STORE-002,SKU-006,2026-07-21,12,1800.00,900.00,0.00,1800.00,900.00,50.00
STORE-003,SKU-001,2026-07-21,10,1800.00,900.00,0.00,1800.00,900.00,50.00
STORE-003,SKU-002,2026-07-21,13,1170.00,585.00,0.00,1170.00,585.00,50.00
STORE-003,SKU-003,2026-07-21,21,2520.00,1260.00,252.00,2268.00,1008.00,44.44
STORE-003,SKU-004,2026-07-21,13,1950.00,1040.00,0.00,1950.00,910.00,46.67
STORE-003,SKU-005,2026-07-21,8,1760.00,880.00,176.00,1584.00,704.00,44.44
STORE-003,SKU-006,2026-07-21,15,2250.00,1125.00,112.50,2137.50,1012.50,47.37
STORE-004,SKU-001,2026-07-21,11,1980.00,990.00,99.00,1881.00,891.00,47.37
STORE-004,SKU-002,2026-07-21,13,1170.00,585.00,175.50,994.50,409.50,41.18
STORE-004,SKU-003,2026-07-21,19,2280.00,1140.00,342.00,1938.00,798.00,41.18
STORE-004,SKU-004,2026-07-21,13,1950.00,1040.00,195.00,1755.00,715.00,40.74
STORE-004,SKU-005,2026-07-21,10,2200.00,1100.00,0.00,2200.00,1100.00,50.00
STORE-004,SKU-006,2026-07-21,14,2100.00,1050.00,0.00,2100.00,1050.00,50.00
STORE-001,SKU-001,2026-07-22,10,1800.00,900.00,90.00,1710.00,810.00,47.37
STORE-001,SKU-002,2026-07-22,15,1350.00,675.00,202.50,1147.50,472.50,41.18
STORE-001,SKU-003,2026-07-22,18,2160.00,1080.00,108.00,2052.00,972.00,47.37
STORE-001,SKU-004,2026-07-22,12,1800.00,960.00,0.00,1800.00,840.00,46.67
STORE-001,SKU-005,2026-07-22,8,1760.00,880.00,0.00,1760.00,880.00,50.00
STORE-001,SKU-006,2026-07-22,15,2250.00,1125.00,112.50,2137.50,1012.50,47.37
STORE-002,SKU-001,2026-07-22,8,1440.00,720.00,0.00,1440.00,720.00,50.00
STORE-002,SKU-002,2026-07-22,13,1170.00,585.00,0.00,1170.00,585.00,50.00
STORE-002,SKU-003,2026-07-22,22,2640.00,1320.00,0.00,2640.00,1320.00,50.00
STORE-002,SKU-004,2026-07-22,14,2100.00,1120.00,210.00,1890.00,770.00,40.74
STORE-002,SKU-005,2026-07-22,6,1320.00,660.00,132.00,1188.00,528.00,44.44
STORE-002,SKU-006,2026-07-22,15,2250.00,1125.00,337.50,1912.50,787.50,41.18
STORE-003,SKU-001,2026-07-22,9,1620.00,810.00,0.00,1620.00,810.00,50.00
STORE-003,SKU-002,2026-07-22,17,1530.00,765.00,76.50,1453.50,688.50,47.37
STORE-003,SKU-003,2026-07-22,22,2640.00,1320.00,396.00,2244.00,924.00,41.18
STORE-003,SKU-004,2026-07-22,10,1500.00,800.00,0.00,1500.00,700.00,46.67
STORE-003,SKU-005,2026-07-22,9,1980.00,990.00,0.00,1980.00,990.00,50.00
STORE-003,SKU-006,2026-07-22,13,1950.00,975.00,195.00,1755.00,780.00,44.44
STORE-004,SKU-001,2026-07-22,9,1620.00,810.00,243.00,1377.00,567.00,41.18
STORE-004,SKU-002,2026-07-22,15,1350.00,675.00,0.00,1350.00,675.00,50.00
STORE-004,SKU-003,2026-07-22,20,2400.00,1200.00,240.00,2160.00,960.00,44.44
STORE-004,SKU-004,2026-07-22,12,1800.00,960.00,0.00,1800.00,840.00,46.67
STORE-004,SKU-005,2026-07-22,9,1980.00,990.00,99.00,1881.00,891.00,47.37
STORE-004,SKU-006,2026-07-22,16,2400.00,1200.00,240.00,2160.00,960.00,44.44
STORE-001,SKU-001,2026-07-23,11,1980.00,990.00,297.00,1683.00,693.00,41.18
STORE-001,SKU-002,2026-07-23,16,1440.00,720.00,144.00,1296.00,576.00,44.44
STORE-001,SKU-003,2026-07-23,23,2760.00,1380.00,414.00,2346.00,966.00,41.18
STORE-001,SKU-004,2026-07-23,11,1650.00,880.00,0.00,1650.00,770.00,46.67
STORE-001,SKU-005,2026-07-23,7,1540.00,770.00,0.00,1540.00,770.00,50.00
STORE-001,SKU-006,2026-07-23,17,2550.00,1275.00,0.00,2550.00,1275.00,50.00
STORE-002,SKU-001,2026-07-23,8,1440.00,720.00,0.00,1440.00,720.00,50.00
STORE-002,SKU-002,2026-07-23,16,1440.00,720.00,72.00,1368.00,648.00,47.37
STORE-002,SKU-003,2026-07-23,18,2160.00,1080.00,324.00,1836.00,756.00,41.18
STORE-002,SKU-004,2026-07-23,13,1950.00,1040.00,0.00,1950.00,910.00,46.67
STORE-002,SKU-005,2026-07-23,6,1320.00,660.00,132.00,1188.00,528.00,44.44
STORE-002,SKU-006,2026-07-23,13,1950.00,975.00,97.50,1852.50,877.50,47.37
STORE-003,SKU-001,2026-07-23,10,1800.00,900.00,0.00,1800.00,900.00,50.00
STORE-003,SKU-002,2026-07-23,15,1350.00,675.00,202.50,1147.50,472.50,41.18
STORE-003,SKU-003,2026-07-23,20,2400.00,1200.00,240.00,2160.00,960.00,44.44
STORE-003,SKU-004,2026-07-23,13,1950.00,1040.00,0.00,1950.00,910.00,46.67
STORE-003,SKU-005,2026-07-23,7,1540.00,770.00,154.00,1386.00,616.00,44.44
STORE-003,SKU-006,2026-07-23,12,1800.00,900.00,0.00,1800.00,900.00,50.00
STORE-004,SKU-001,2026-07-23,9,1620.00,810.00,243.00,1377.00,567.00,41.18
STORE-004,SKU-002,2026-07-23,15,1350.00,675.00,135.00,1215.00,540.00,44.44
STORE-004,SKU-003,2026-07-23,20,2400.00,1200.00,0.00,2400.00,1200.00,50.00
STORE-004,SKU-004,2026-07-23,11,1650.00,880.00,165.00,1485.00,605.00,40.74
STORE-004,SKU-005,2026-07-23,7,1540.00,770.00,77.00,1463.00,693.00,47.37
STORE-004,SKU-006,2026-07-23,13,1950.00,975.00,292.50,1657.50,682.50,41.18
STORE-001,SKU-001,2026-07-24,11,1980.00,990.00,99.00,1881.00,891.00,47.37
STORE-001,SKU-002,2026-07-24,16,1440.00,720.00,0.00,1440.00,720.00,50.00
STORE-001,SKU-003,2026-07-24,18,2160.00,1080.00,108.00,2052.00,972.00,47.37
STORE-001,SKU-004,2026-07-24,15,2250.00,1200.00,0.00,2250.00,1050.00,46.67
STORE-001,SKU-005,2026-07-24,6,1320.00,660.00,0.00,1320.00,660.00,50.00
STORE-001,SKU-006,2026-07-24,17,2550.00,1275.00,0.00,2550.00,1275.00,50.00
STORE-002,SKU-001,2026-07-24,12,2160.00,1080.00,0.00,2160.00,1080.00,50.00
STORE-002,SKU-002,2026-07-24,15,1350.00,675.00,0.00,1350.00,675.00,50.00
STORE-002,SKU-003,2026-07-24,20,2400.00,1200.00,120.00,2280.00,1080.00,47.37
STORE-002,SKU-004,2026-07-24,11,1650.00,880.00,82.50,1567.50,687.50,43.86
STORE-002,SKU-005,2026-07-24,9,1980.00,990.00,0.00,1980.00,990.00,50.00
STORE-002,SKU-006,2026-07-24,15,2250.00,1125.00,337.50,1912.50,787.50,41.18
STORE-003,SKU-001,2026-07-24,12,2160.00,1080.00,0.00,2160.00,1080.00,50.00
STORE-003,SKU-002,2026-07-24,15,1350.00,675.00,202.50,1147.50,472.50,41.18
STORE-003,SKU-003,2026-07-24,18,2160.00,1080.00,0.00,2160.00,1080.00,50.00
STORE-003,SKU-004,2026-07-24,12,1800.00,960.00,0.00,1800.00,840.00,46.67
STORE-003,SKU-005,2026-07-24,10,2200.00,1100.00,220.00,1980.00,880.00,44.44
STORE-003,SKU-006,2026-07-24,14,2100.00,1050.00,105.00,1995.00,945.00,47.37
STORE-004,SKU-001,2026-07-24,12,2160.00,1080.00,108.00,2052.00,972.00,47.37
STORE-004,SKU-002,2026-07-24,14,1260.00,630.00,63.00,1197.00,567.00,47.37
STORE-004,SKU-003,2026-07-24,18,2160.00,1080.00,0.00,2160.00,1080.00,50.00
STORE-004,SKU-004,2026-07-24,11,1650.00,880.00,165.00,1485.00,605.00,40.74
STORE-004,SKU-005,2026-07-24,8,1760.00,880.00,264.00,1496.00,616.00,41.18
STORE-004,SKU-006,2026-07-24,17,2550.00,1275.00,0.00,2550.00,1275.00,50.00
