store_id,date,hour_of_day,department,scheduled_staff_count,actual_staff_count
STORE-003,2026-07-17,15,Stockroom,2,1
STORE-003,2026-07-17,16,Checkout,3,3
STORE-003,2026-07-17,16,Sales Floor,5,4
STORE-003,2026-07-17,16,Stockroom,2,2
STORE-003,2026-07-17,17,Checkout,6,6
STORE-003,2026-07-17,17,Sales Floor,5,6
STORE-003,2026-07-17,17,Stockroom,2,1
STORE-003,2026-07-17,18,Checkout,6,6
STORE-003,2026-07-17,18,Sales Floor,5,5
STORE-003,2026-07-17,18,Stockroom,2,2
STORE-003,2026-07-17,19,Checkout,6,7
STORE-003,2026-07-17,19,Sales Floor,3,3
STORE-003,2026-07-17,19,Stockroom,2,2
STORE-003,2026-07-17,20,Checkout,3,4
STORE-003,2026-07-17,20,Sales Floor,3,3
STORE-003,2026-07-17,20,Stockroom,2,2
STORE-003,2026-07-17,21,Checkout,3,3
STORE-003,2026-07-17,21,Sales Floor,3,4
STORE-003,2026-07-17,21,Stockroom,2,3
STORE-004,2026-07-17,8,Checkout,3,3
STORE-004,2026-07-17,8,Sales Floor,3,3
STORE-004,2026-07-17,8,Stockroom,4,5
STORE-004,2026-07-17,9,Checkout,3,3
STORE-004,2026-07-17,9,Sales Floor,3,3
STORE-004,2026-07-17,9,Stockroom,4,4
STORE-004,2026-07-17,10,Checkout,3,4
STORE-004,2026-07-17,10,Sales Floor,3,4
STORE-004,2026-07-17,10,Stockroom,4,5
STORE-004,2026-07-17,11,Checkout,3,2
STORE-004,2026-07-17,11,Sales Floor,5,5
STORE-004,2026-07-17,11,Stockroom,2,1
STORE-004,2026-07-17,12,Checkout,6,6
STORE-004,2026-07-17,12,Sales Floor,5,5
STORE-004,2026-07-17,12,Stockroom,2,2
STORE-004,2026-07-17,13,Checkout,6,6
STORE-004,2026-07-17,13,Sales Floor,5,5
STORE-004,2026-07-17,13,Stockroom,2,2
STORE-004,2026-07-17,14,Checkout,6,7
STORE-004,2026-07-17,14,Sales Floor,5,5
STORE-004,2026-07-17,14,Stockroom,2,2
STORE-004,2026-07-17,15,Checkout,3,3
STORE-004,2026-07-17,15,Sales Floor,5,6
STORE-004,2026-07-17,15,Stockroom,2,2
STORE-004,2026-07-17,16,Checkout,3,3
STORE-004,2026-07-17,16,Sales Floor,5,4
STORE-004,2026-07-17,16,Stockroom,2,2
STORE-004,2026-07-17,17,Checkout,6,5
STORE-004,2026-07-17,17,Sales Floor,5,4
STORE-004,2026-07-17,17,Stockroom,2,3
STORE-004,2026-07-17,18,Checkout,6,6
STORE-004,2026-07-17,18,Sales Floor,5,6
STORE-004,2026-07-17,18,Stockroom,2,2
STORE-004,2026-07-17,19,Checkout,6,6
STORE-004,2026-07-17,19,Sales Floor,3,3
STORE-004,2026-07-17,19,Stockroom,2,2
STORE-004,2026-07-17,20,Checkout,3,2
STORE-004,2026-07-17,20,Sales Floor,3,3
STORE-004,2026-07-17,20,Stockroom,2,2
STORE-004,2026-07-17,21,Checkout,3,2
STORE-004,2026-07-17,21,Sales Floor,3,3
STORE-004,2026-07-17,21,Stockroom,2,2
STORE-001,2026-07-18,8,Checkout,4,5
STORE-001,2026-07-18,8,Sales Floor,4,4
STORE-001,2026-07-18,8,Stockroom,4,4
STORE-001,2026-07-18,9,Checkout,4,4
STORE-001,2026-07-18,9,Sales Floor,4,4
STORE-001,2026-07-18,9,Stockroom,4,3
STORE-001,2026-07-18,10,Checkout,4,4
STORE-001,2026-07-18,10,Sales Floor,4,4
STORE-001,2026-07-18,10,Stockroom,4,3
STORE-001,2026-07-18,11,Checkout,4,4
STORE-001,2026-07-18,11,Sales Floor,6,5
STORE-001,2026-07-18,11,Stockroom,2,2
STORE-001,2026-07-18,12,Checkout,7,6
STORE-001,2026-07-18,12,Sales Floor,6,7
STORE-001,2026-07-18,12,Stockroom,2,3
STORE-001,2026-07-18,13,Checkout,7,6
STORE-001,2026-07-18,13,Sales Floor,6,6
STORE-001,2026-07-18,13,Stockroom,2,2
STORE-001,2026-07-18,14,Checkout,7,7
STORE-001,2026-07-18,14,Sales Floor,6,6
STORE-001,2026-07-18,14,Stockroom,2,3
STORE-001,2026-07-18,15,Checkout,4,4
STORE-001,2026-07-18,15,Sales Floor,6,6
STORE-001,2026-07-18,15,Stockroom,2,2
STORE-001,2026-07-18,16,Checkout,4,5
STORE-001,2026-07-18,16,Sales Floor,6,6
STORE-001,2026-07-18,16,Stockroom,2,3
STORE-001,2026-07-18,17,Checkout,7,7
STORE-001,2026-07-18,17,Sales Floor,6,7
STORE-001,2026-07-18,17,Stockroom,2,2
STORE-001,2026-07-18,18,Checkout,7,7
STORE-001,2026-07-18,18,Sales Floor,6,6
STORE-001,2026-07-18,18,Stockroom,2,2
STORE-001,2026-07-18,19,Checkout,7,7
STORE-001,2026-07-18,19,Sales Floor,4,4
STORE-001,2026-07-18,19,Stockroom,2,2
STORE-001,2026-07-18,20,Checkout,4,3
STORE-001,2026-07-18,20,Sales Floor,4,3
STORE-001,2026-07-18,20,Stockroom,2,2
STORE-001,2026-07-18,21,Checkout,4,3
STORE-001,2026-07-18,21,Sales Floor,4,5
STORE-001,2026-07-18,21,Stockroom,2,2
STORE-002,2026-07-18,8,Checkout,4,4
STORE-002,2026-07-18,8,Sales Floor,4,5
STORE-002,2026-07-18,8,Stockroom,4,5
STORE-002,2026-07-18,9,Checkout,4,3
STORE-002,2026-07-18,9,Sales Floor,4,3
STORE-002,2026-07-18,9,Stockroom,4,4
STORE-002,2026-07-18,10,Checkout,4,5
STORE-002,2026-07-18,10,Sales Floor,4,4
STORE-002,2026-07-18,10,Stockroom,4,4
STORE-002,2026-07-18,11,Checkout,4,3
STORE-002,2026-07-18,11,Sales Floor,6,6
STORE-002,2026-07-18,11,Stockroom,2,1
STORE-002,2026-07-18,12,Checkout,7,6
STORE-002,2026-07-18,12,Sales Floor,6,6
STORE-002,2026-07-18,12,Stockroom,2,3
STORE-002,2026-07-18,13,Checkout,7,7
STORE-002,2026-07-18,13,Sales Floor,6,6
STORE-002,2026-07-18,13,Stockroom,2,2
STORE-002,2026-07-18,14,Checkout,7,8
STORE-002,2026-07-18,14,Sales Floor,6,6
STORE-002,2026-07-18,14,Stockroom,2,2
STORE-002,2026-07-18,15,Checkout,4,4
STORE-002,2026-07-18,15,Sales Floor,6,6
STORE-002,2026-07-18,15,Stockroom,2,2
STORE-002,2026-07-18,16,Checkout,4,4
STORE-002,2026-07-18,16,Sales Floor,6,6
STORE-002,2026-07-18,16,Stockroom,2,2
STORE-002,2026-07-18,17,Checkout,7,6
STORE-002,2026-07-18,17,Sales Floor,6,6
STORE-002,2026-07-18,17,Stockroom,2,2
STORE-002,2026-07-18,18,Checkout,7,8
STORE-002,2026-07-18,18,Sales Floor,6,5
STORE-002,2026-07-18,18,Stockroom,2,2
STORE-002,2026-07-18,19,Checkout,7,8
STORE-002,2026-07-18,19,Sales Floor,4,4
STORE-002,2026-07-18,19,Stockroom,2,2
STORE-002,2026-07-18,20,Checkout,4,3
STORE-002,2026-07-18,20,Sales Floor,4,4
STORE-002,2026-07-18,20,Stockroom,2,1
STORE-002,2026-07-18,21,Checkout,4,4
STORE-002,2026-07-18,21,Sales Floor,4,4
STORE-002,2026-07-18,21,Stockroom,2,2
STORE-003,2026-07-18,8,Checkout,4,4
STORE-003,2026-07-18,8,Sales Floor,4,3
STORE-003,2026-07-18,8,Stockroom,4,4
STORE-003,2026-07-18,9,Checkout,4,4
STORE-003,2026-07-18,9,Sales Floor,4,5
STORE-003,2026-07-18,9,Stockroom,4,5
STORE-003,2026-07-18,10,Checkout,4,4
STORE-003,2026-07-18,10,Sales Floor,4,4
STORE-003,2026-07-18,10,Stockroom,4,4
STORE-003,2026-07-18,11,Checkout,4,4
STORE-003,2026-07-18,11,Sales Floor,6,7
STORE-003,2026-07-18,11,Stockroom,2,2
STORE-003,2026-07-18,12,Checkout,7,7
STORE-003,2026-07-18,12,Sales Floor,6,6
STORE-003,2026-07-18,12,Stockroom,2,2
STORE-003,2026-07-18,13,Checkout,7,7
STORE-003,2026-07-18,13,Sales Floor,6,6
STORE-003,2026-07-18,13,Stockroom,2,2
STORE-003,2026-07-18,14,Checkout,7,7
STORE-003,2026-07-18,14,Sales Floor,6,7
STORE-003,2026-07-18,14,Stockroom,2,2
STORE-003,2026-07-18,15,Checkout,4,4
STORE-003,2026-07-18,15,Sales Floor,6,5
STORE-003,2026-07-18,15,Stockroom,2,1
STORE-003,2026-07-18,16,Checkout,4,4
STORE-003,2026-07-18,16,Sales Floor,6,6
STORE-003,2026-07-18,16,Stockroom,2,2
STORE-003,2026-07-18,17,Checkout,7,6
STORE-003,2026-07-18,17,Sales Floor,6,5
STORE-003,2026-07-18,17,Stockroom,2,2
STORE-003,2026-07-18,18,Checkout,7,6
STORE-003,2026-07-18,18,Sales Floor,6,7
STORE-003,2026-07-18,18,Stockroom,2,2
STORE-003,2026-07-18,19,Checkout,7,8
STORE-003,2026-07-18,19,Sales Floor,4,5
STORE-003,2026-07-18,19,Stockroom,2,2
STORE-003,2026-07-18,20,Checkout,4,4
STORE-003,2026-07-18,20,Sales Floor,4,4
STORE-003,2026-07-18,20,Stockroom,2,1
STORE-003,2026-07-18,21,Checkout,4,4
STORE-003,2026-07-18,21,Sales Floor,4,4
STORE-003,2026-07-18,21,Stockroom,2,2
STORE-004,2026-07-18,8,Checkout,4,4
STORE-004,2026-07-18,8,Sales Floor,4,3
STORE-004,2026-07-18,8,Stockroom,4,4
STORE-004,2026-07-18,9,Checkout,4,4
STORE-004,2026-07-18,9,Sales Floor,4,4
STORE-004,2026-07-18,9,Stockroom,4,4
STORE-004,2026-07-18,10,Checkout,4,3
STORE-004,2026-07-18,10,Sales Floor,4,4
STORE-004,2026-07-18,10,Stockroom,4,4
STORE-004,2026-07-18,11,Checkout,4,3
STORE-004,2026-07-18,11,Sales Floor,6,6
STORE-004,2026-07-18,11,Stockroom,2,2
STORE-004,2026-07-18,12,Checkout,7,8
STORE-004,2026-07-18,12,Sales Floor,6,5
STORE-004,2026-07-18,12,Stockroom,2,1
STORE-004,2026-07-18,13,Checkout,7,8
STORE-004,2026-07-18,13,Sales Floor,6,5
STORE-004,2026-07-18,13,Stockroom,2,1
STORE-004,2026-07-18,14,Checkout,7,8
STORE-004,2026-07-18,14,Sales Floor,6,5
STORE-004,2026-07-18,14,Stockroom,2,1
STORE-004,2026-07-18,15,Checkout,4,4
STORE-004,2026-07-18,15,Sales Floor,6,6
STORE-004,2026-07-18,15,Stockroom,2,2
STORE-004,2026-07-18,16,Checkout,4,4
STORE-004,2026-07-18,16,Sales Floor,6,6
STORE-004,2026-07-18,16,Stockroom,2,2
STORE-004,2026-07-18,17,Checkout,7,7
STORE-004,2026-07-18,17,Sales Floor,6,6
STORE-004,2026-07-18,17,Stockroom,2,2
STORE-004,2026-07-18,18,Checkout,7,7
STORE-004,2026-07-18,18,Sales Floor,6,6
STORE-004,2026-07-18,18,Stockroom,2,2
STORE-004,2026-07-18,19,Checkout,7,6
STORE-004,2026-07-18,19,Sales Floor,4,4
STORE-004,2026-07-18,19,Stockroom,2,3
STORE-004,2026-07-18,20,Checkout,4,3
STORE-004,2026-07-18,20,Sales Floor,4,4
STORE-004,2026-07-18,20,Stockroom,2,2
STORE-004,2026-07-18,21,Checkout,4,4
STORE-004,2026-07-18,21,Sales Floor,4,4
STORE-004,2026-07-18,21,Stockroom,2,2
STORE-001,2026-07-19,8,Checkout,4,4
STORE-001,2026-07-19,8,Sales Floor,4,4
STORE-001,2026-07-19,8,Stockroom,4,4
STORE-001,2026-07-19,9,Checkout,4,4
STORE-001,2026-07-19,9,Sales Floor,4,4
STORE-001,2026-07-19,9,Stockroom,4,5
STORE-001,2026-07-19,10,Checkout,4,3
STORE-001,2026-07-19,10,Sales Floor,4,4
STORE-001,2026-07-19,10,Stockroom,4,4
STORE-001,2026-07-19,11,Checkout,4,3
STORE-001,2026-07-19,11,Sales Floor,6,6
STORE-001,2026-07-19,11,Stockroom,2,3
STORE-001,2026-07-19,12,Checkout,7,8
STORE-001,2026-07-19,12,Sales Floor,6,6
STORE-001,2026-07-19,12,Stockroom,2,2
STORE-001,2026-07-19,13,Checkout,7,7
STORE-001,2026-07-19,13,Sales Floor,6,5
STORE-001,2026-07-19,13,Stockroom,2,2
STORE-001,2026-07-19,14,Checkout,7,7
STORE-001,2026-07-19,14,Sales Floor,6,6
STORE-001,2026-07-19,14,Stockroom,2,1
STORE-001,2026-07-19,15,Checkout,4,4
STORE-001,2026-07-19,15,Sales Floor,6,6
STORE-001,2026-07-19,15,Stockroom,2,2
STORE-001,2026-07-19,16,Checkout,4,5
STORE-001,2026-07-19,16,Sales Floor,6,6
STORE-001,2026-07-19,16,Stockroom,2,3
STORE-001,2026-07-19,17,Checkout,7,7
STORE-001,2026-07-19,17,Sales Floor,6,7
STORE-001,2026-07-19,17,Stockroom,2,2
STORE-001,2026-07-19,18,Checkout,7,8
STORE-001,2026-07-19,18,Sales Floor,6,5
STORE-001,2026-07-19,18,Stockroom,2,2
STORE-001,2026-07-19,19,Checkout,7,7
STORE-001,2026-07-19,19,Sales Floor,4,4
STORE-001,2026-07-19,19,Stockroom,2,2
STORE-001,2026-07-19,20,Checkout,4,4
STORE-001,2026-07-19,20,Sales Floor,4,4
STORE-001,2026-07-19,20,Stockroom,2,2
STORE-001,2026-07-19,21,Checkout,4,4
STORE-001,2026-07-19,21,Sales Floor,4,4
STORE-001,2026-07-19,21,Stockroom,2,2
STORE-002,2026-07-19,8,Checkout,4,4
STORE-002,2026-07-19,8,Sales Floor,4,4
STORE-002,2026-07-19,8,Stockroom,4,4
STORE-002,2026-07-19,9,Checkout,4,4
STORE-002,2026-07-19,9,Sales Floor,4,5
STORE-002,2026-07-19,9,Stockroom,4,4
STORE-002,2026-07-19,10,Checkout,4,4
STORE-002,2026-07-19,10,Sales Floor,4,4
STORE-002,2026-07-19,10,Stockroom,4,4
STORE-002,2026-07-19,11,Checkout,4,4
STORE-002,2026-07-19,11,Sales Floor,6,7
STORE-002,2026-07-19,11,Stockroom,2,2
STORE-002,2026-07-19,12,Checkout,7,7
STORE-002,2026-07-19,12,Sales Floor,6,5
STORE-002,2026-07-19,12,Stockroom,2,2
STORE-002,2026-07-19,13,Checkout,7,7
STORE-002,2026-07-19,13,Sales Floor,6,7
STORE-002,2026-07-19,13,Stockroom,2,2
STORE-002,2026-07-19,14,Checkout,7,8
STORE-002,2026-07-19,14,Sales Floor,6,6
STORE-002,2026-07-19,14,Stockroom,2,2
STORE-002,2026-07-19,15,Checkout,4,4
STORE-002,2026-07-19,15,Sales Floor,6,7
STORE-002,2026-07-19,15,Stockroom,2,2
STORE-002,2026-07-19,16,Checkout,4,4
STORE-002,2026-07-19,16,Sales Floor,6,7
STORE-002,2026-07-19,16,Stockroom,2,1
STORE-002,2026-07-19,17,Checkout,7,6
STORE-002,2026-07-19,17,Sales Floor,6,6
STORE-002,2026-07-19,17,Stockroom,2,2
STORE-002,2026-07-19,18,Checkout,7,8
STORE-002,2026-07-19,18,Sales Floor,6,6
STORE-002,2026-07-19,18,Stockroom,2,3
STORE-002,2026-07-19,19,Checkout,7,6
STORE-002,2026-07-19,19,Sales Floor,4,3
STORE-002,2026-07-19,19,Stockroom,2,1
STORE-002,2026-07-19,20,Checkout,4,4
STORE-002,2026-07-19,20,Sales Floor,4,5
STORE-002,2026-07-19,20,Stockroom,2,2
STORE-002,2026-07-19,21,Checkout,4,3
STORE-002,2026-07-19,21,Sales Floor,4,4
STORE-002,2026-07-19,21,Stockroom,2,3
STORE-003,2026-07-19,8,Checkout,4,4
STORE-003,2026-07-19,8,Sales Floor,4,5
STORE-003,2026-07-19,8,Stockroom,4,4
STORE-003,2026-07-19,9,Checkout,4,3
STORE-003,2026-07-19,9,Sales Floor,4,3
STORE-003,2026-07-19,9,Stockroom,4,4
STORE-003,2026-07-19,10,Checkout,4,4
STORE-003,2026-07-19,10,Sales Floor,4,4
STORE-003,2026-07-19,10,Stockroom,4,5
STORE-003,2026-07-19,11,Checkout,4,4
STORE-003,2026-07-19,11,Sales Floor,6,7
STORE-003,2026-07-19,11,Stockroom,2,1
STORE-003,2026-07-19,12,Checkout,7,8
STORE-003,2026-07-19,12,Sales Floor,6,7
STORE-003,2026-07-19,12,Stockroom,2,3
STORE-003,2026-07-19,13,Checkout,7,7
STORE-003,2026-07-19,13,Sales Floor,6,6
STORE-003,2026-07-19,13,Stockroom,2,2
STORE-003,2026-07-19,14,Checkout,7,6
STORE-003,2026-07-19,14,Sales Floor,6,6
STORE-003,2026-07-19,14,Stockroom,2,1
STORE-003,2026-07-19,15,Checkout,4,4
STORE-003,2026-07-19,15,Sales Floor,6,5
STORE-003,2026-07-19,15,Stockroom,2,2
STORE-003,2026-07-19,16,Checkout,4,4
STORE-003,2026-07-19,16,Sales Floor,6,6
STORE-003,2026-07-19,16,Stockroom,2,2
STORE-003,2026-07-19,17,Checkout,7,7
STORE-003,2026-07-19,17,Sales Floor,6,6
STORE-003,2026-07-19,17,Stockroom,2,2
STORE-003,2026-07-19,18,Checkout,7,7
STORE-003,2026-07-19,18,Sales Floor,6,5
STORE-003,2026-07-19,18,Stockroom,2,2
STORE-003,2026-07-19,19,Checkout,7,8
STORE-003,2026-07-19,19,Sales Floor,4,4
STORE-003,2026-07-19,19,Stockroom,2,2
STORE-003,2026-07-19,20,Checkout,4,4
STORE-003,2026-07-19,20,Sales Floor,4,5
STORE-003,2026-07-19,20,Stockroom,2,1
STORE-003,2026-07-19,21,Checkout,4,4
STORE-003,2026-07-19,21,Sales Floor,4,4
STORE-003,2026-07-19,21,Stockroom,2,2
STORE-004,2026-07-19,8,Checkout,4,3
STORE-004,2026-07-19,8,Sales Floor,4,3
STORE-004,2026-07-19,8,Stockroom,4,4
STORE-004,2026-07-19,9,Checkout,4,3
STORE-004,2026-07-19,9,Sales Floor,4,4
STORE-004,2026-07-19,9,Stockroom,4,5
STORE-004,2026-07-19,10,Checkout,4,4
STORE-004,2026-07-19,10,Sales Floor,4,5
STORE-004,2026-07-19,10,Stockroom,4,4
STORE-004,2026-07-19,11,Checkout,4,4
STORE-004,2026-07-19,11,Sales Floor,6,6
STORE-004,2026-07-19,11,Stockroom,2,2
STORE-004,2026-07-19,12,Checkout,7,8
STORE-004,2026-07-19,12,Sales Floor,6,6
STORE-004,2026-07-19,12,Stockroom,2,2
STORE-004,2026-07-19,13,Checkout,7,7
STORE-004,2026-07-19,13,Sales Floor,6,6
STORE-004,2026-07-19,13,Stockroom,2,3
STORE-004,2026-07-19,14,Checkout,7,8
STORE-004,2026-07-19,14,Sales Floor,6,6
STORE-004,2026-07-19,14,Stockroom,2,2
STORE-004,2026-07-19,15,Checkout,4,3
STORE-004,2026-07-19,15,Sales Floor,6,7
STORE-004,2026-07-19,15,Stockroom,2,2
STORE-004,2026-07-19,16,Checkout,4,5
STORE-004,2026-07-19,16,Sales Floor,6,7
STORE-004,2026-07-19,16,Stockroom,2,2
STORE-004,2026-07-19,17,Checkout,7,6
STORE-004,2026-07-19,17,Sales Floor,6,7
STORE-004,2026-07-19,17,Stockroom,2,2
STORE-004,2026-07-19,18,Checkout,7,8
STORE-004,2026-07-19,18,Sales Floor,6,6
STORE-004,2026-07-19,18,Stockroom,2,2
STORE-004,2026-07-19,19,Checkout,7,7
STORE-004,2026-07-19,19,Sales Floor,4,3
STORE-004,2026-07-19,19,Stockroom,2,2
STORE-004,2026-07-19,20,Checkout,4,4
STORE-004,2026-07-19,20,Sales Floor,4,4
STORE-004,2026-07-19,20,Stockroom,2,2
STORE-004,2026-07-19,21,Checkout,4,4
STORE-004,2026-07-19,21,Sales Floor,4,5
STORE-004,2026-07-19,21,Stockroom,2,1
STORE-001,2026-07-20,8,Checkout,3,3
STORE-001,2026-07-20,8,Sales Floor,3,3
STORE-001,2026-07-20,8,Stockroom,4,5
STORE-001,2026-07-20,9,Checkout,3,3
STORE-001,2026-07-20,9,Sales Floor,3,3
STORE-001,2026-07-20,9,Stockroom,4,3
STORE-001,2026-07-20,10,Checkout,3,4
STORE-001,2026-07-20,10,Sales Floor,3,3
STORE-001,2026-07-20,10,Stockroom,4,3
STORE-001,2026-07-20,11,Checkout,3,3
STORE-001,2026-07-20,11,Sales Floor,5,5
STORE-001,2026-07-20,11,Stockroom,2,1
STORE-001,2026-07-20,12,Checkout,6,6
STORE-001,2026-07-20,12,Sales Floor,5,6
STORE-001,2026-07-20,12,Stockroom,2,2
STORE-001,2026-07-20,13,Checkout,6,6
STORE-001,2026-07-20,13,Sales Floor,5,5
STORE-001,2026-07-20,13,Stockroom,2,2
STORE-001,2026-07-20,14,Checkout,6,6
STORE-001,2026-07-20,14,Sales Floor,5,5
STORE-001,2026-07-20,14,Stockroom,2,1
STORE-001,2026-07-20,15,Checkout,3,3
STORE-001,2026-07-20,15,Sales Floor,5,6
STORE-001,2026-07-20,15,Stockroom,2,3
STORE-001,2026-07-20,16,Checkout,3,3
STORE-001,2026-07-20,16,Sales Floor,5,5
STORE-001,2026-07-20,16,Stockroom,2,2
STORE-001,2026-07-20,17,Checkout,6,6
STORE-001,2026-07-20,17,Sales Floor,5,5
STORE-001,2026-07-20,17,Stockroom,2,2
STORE-001,2026-07-20,18,Checkout,6,7
STORE-001,2026-07-20,18,Sales Floor,5,5
STORE-001,2026-07-20,18,Stockroom,2,1
STORE-001,2026-07-20,19,Checkout,6,6
STORE-001,2026-07-20,19,Sales Floor,3,4
STORE-001,2026-07-20,19,Stockroom,2,2
STORE-001,2026-07-20,20,Checkout,3,4
STORE-001,2026-07-20,20,Sales Floor,3,4
STORE-001,2026-07-20,20,Stockroom,2,2
STORE-001,2026-07-20,21,Checkout,3,2
STORE-001,2026-07-20,21,Sales Floor,3,3
STORE-001,2026-07-20,21,Stockroom,2,3
STORE-002,2026-07-20,8,Checkout,3,2
STORE-002,2026-07-20,8,Sales Floor,3,3
STORE-002,2026-07-20,8,Stockroom,4,4
STORE-002,2026-07-20,9,Checkout,3,3
STORE-002,2026-07-20,9,Sales Floor,3,3
STORE-002,2026-07-20,9,Stockroom,4,4
STORE-002,2026-07-20,10,Checkout,3,3
STORE-002,2026-07-20,10,Sales Floor,3,4
STORE-002,2026-07-20,10,Stockroom,4,3
STORE-002,2026-07-20,11,Checkout,3,3
STORE-002,2026-07-20,11,Sales Floor,5,4
STORE-002,2026-07-20,11,Stockroom,2,2
STORE-002,2026-07-20,12,Checkout,6,6
STORE-002,2026-07-20,12,Sales Floor,5,5
STORE-002,2026-07-20,12,Stockroom,2,2
STORE-002,2026-07-20,13,Checkout,6,7
STORE-002,2026-07-20,13,Sales Floor,5,5
STORE-002,2026-07-20,13,Stockroom,2,2
STORE-002,2026-07-20,14,Checkout,6,6
STORE-002,2026-07-20,14,Sales Floor,5,5
STORE-002,2026-07-20,14,Stockroom,2,2
STORE-002,2026-07-20,15,Checkout,3,4
STORE-002,2026-07-20,15,Sales Floor,5,5
STORE-002,2026-07-20,15,Stockroom,2,2
STORE-002,2026-07-20,16,Checkout,3,4
STORE-002,2026-07-20,16,Sales Floor,5,5
STORE-002,2026-07-20,16,Stockroom,2,3
STORE-002,2026-07-20,17,Checkout,6,6
STORE-002,2026-07-20,17,Sales Floor,5,5
STORE-002,2026-07-20,17,Stockroom,2,2
STORE-002,2026-07-20,18,Checkout,6,6
STORE-002,2026-07-20,18,Sales Floor,5,5
STORE-002,2026-07-20,18,Stockroom,2,2
STORE-002,2026-07-20,19,Checkout,6,7
STORE-002,2026-07-20,19,Sales Floor,3,2
STORE-002,2026-07-20,19,Stockroom,2,2
STORE-002,2026-07-20,20,Checkout,3,4
STORE-002,2026-07-20,20,Sales Floor,3,3
STORE-002,2026-07-20,20,Stockroom,2,2
STORE-002,2026-07-20,21,Checkout,3,2
STORE-002,2026-07-20,21,Sales Floor,3,2
STORE-002,2026-07-20,21,Stockroom,2,2
STORE-003,2026-07-20,8,Checkout,3,3
STORE-003,2026-07-20,8,Sales Floor,3,2
STORE-003,2026-07-20,8,Stockroom,4,5
STORE-003,2026-07-20,9,Checkout,3,3
STORE-003,2026-07-20,9,Sales Floor,3,3
STORE-003,2026-07-20,9,Stockroom,4,4
STORE-003,2026-07-20,10,Checkout,3,3
STORE-003,2026-07-20,10,Sales Floor,3,3
STORE-003,2026-07-20,10,Stockroom,4,4
STORE-003,2026-07-20,11,Checkout,3,3
STORE-003,2026-07-20,11,Sales Floor,5,4
STORE-003,2026-07-20,11,Stockroom,2,2
STORE-003,2026-07-20,12,Checkout,6,5
STORE-003,2026-07-20,12,Sales Floor,5,5
STORE-003,2026-07-20,12,Stockroom,2,2
STORE-003,2026-07-20,13,Checkout,6,7
STORE-003,2026-07-20,13,Sales Floor,5,5
STORE-003,2026-07-20,13,Stockroom,2,1
STORE-003,2026-07-20,14,Checkout,6,6
STORE-003,2026-07-20,14,Sales Floor,5,5
STORE-003,2026-07-20,14,Stockroom,2,2
STORE-003,2026-07-20,15,Checkout,3,3
STORE-003,2026-07-20,15,Sales Floor,5,5
STORE-003,2026-07-20,15,Stockroom,2,2
STORE-003,2026-07-20,16,Checkout,3,3
STORE-003,2026-07-20,16,Sales Floor,5,5
STORE-003,2026-07-20,16,Stockroom,2,2
STORE-003,2026-07-20,17,Checkout,6,5
STORE-003,2026-07-20,17,Sales Floor,5,5
STORE-003,2026-07-20,17,Stockroom,2,2
STORE-003,2026-07-20,18,Checkout,6,7
STORE-003,2026-07-20,18,Sales Floor,5,6
STORE-003,2026-07-20,18,Stockroom,2,2
STORE-003,2026-07-20,19,Checkout,6,5
STORE-003,2026-07-20,19,Sales Floor,3,2
STORE-003,2026-07-20,19,Stockroom,2,3
STORE-003,2026-07-20,20,Checkout,3,2
STORE-003,2026-07-20,20,Sales Floor,3,3
STORE-003,2026-07-20,20,Stockroom,2,3
STORE-003,2026-07-20,21,Checkout,3,3
STORE-003,2026-07-20,21,Sales Floor,3,3
STORE-003,2026-07-20,21,Stockroom,2,2
STORE-004,2026-07-20,8,Checkout,3,3
STORE-004,2026-07-20,8,Sales Floor,3,3
STORE-004,2026-07-20,8,Stockroom,4,4
STORE-004,2026-07-20,9,Checkout,3,3
STORE-004,2026-07-20,9,Sales Floor,3,3
STORE-004,2026-07-20,9,Stockroom,4,4
STORE-004,2026-07-20,10,Checkout,3,3
STORE-004,2026-07-20,10,Sales Floor,3,3
STORE-004,2026-07-20,10,Stockroom,4,4
STORE-004,2026-07-20,11,Checkout,3,3
STORE-004,2026-07-20,11,Sales Floor,5,4
STORE-004,2026-07-20,11,Stockroom,2,2
STORE-004,2026-07-20,12,Checkout,6,7
STORE-004,2026-07-20,12,Sales Floor,5,6
STORE-004,2026-07-20,12,Stockroom,2,3
STORE-004,2026-07-20,13,Checkout,6,7
STORE-004,2026-07-20,13,Sales Floor,5,5
STORE-004,2026-07-20,13,Stockroom,2,2
STORE-004,2026-07-20,14,Checkout,6,7
STORE-004,2026-07-20,14,Sales Floor,5,4
STORE-004,2026-07-20,14,Stockroom,2,3
STORE-004,2026-07-20,15,Checkout,3,3
STORE-004,2026-07-20,15,Sales Floor,5,5
STORE-004,2026-07-20,15,Stockroom,2,2
STORE-004,2026-07-20,16,Checkout,3,3
STORE-004,2026-07-20,16,Sales Floor,5,4
STORE-004,2026-07-20,16,Stockroom,2,2
STORE-004,2026-07-20,17,Checkout,6,5
STORE-004,2026-07-20,17,Sales Floor,5,5
STORE-004,2026-07-20,17,Stockroom,2,2
STORE-004,2026-07-20,18,Checkout,6,6
STORE-004,2026-07-20,18,Sales Floor,5,5
STORE-004,2026-07-20,18,Stockroom,2,3
STORE-004,2026-07-20,19,Checkout,6,7
STORE-004,2026-07-20,19,Sales Floor,3,4
